DEBUG get_query: SELECT value FROM industry WHERE name = ? AND pid = ?
DEBUG set_query: UPDATE industry SET value = ? WHERE name = ? AND pid = ?
DEBUG EnipProtocol server addr:  192.168.1.15
DEBUG: concatenating server address with default port.
DEBUG enip server tags_string:  MV101:1=INT LIT101:1=REAL P101:1=INT 
DEBUG enip _start_server cmd:  ['/usr/bin/python', '-m', 'cpppo.server.enip', '--print', '--log', 'logs/protocols_tests_enip_server', '--address', '192.168.1.15:44818', 'MV101:1=INT', 'LIT101:1=REAL', 'P101:1=INT']
DEBUG: in pre_loop
main loop
Entering while
No attack detected
DEBUG estimated : 0.67002
DEBUG received : 0.55733
DEBUG estimated : 0.66820
DEBUG received : 0.55733
DEBUG estimated : 0.66639
DEBUG received : 0.55733
DEBUG estimated : 0.66457
DEBUG received : 0.55733
DEBUG estimated : 0.66276
DEBUG received : 0.55733
DEBUG estimated : 0.66094
DEBUG received : 0.55733
DEBUG estimated : 0.65913
DEBUG received : 0.55733
DEBUG estimated : 0.65731
DEBUG received : 0.55733
DEBUG estimated : 0.65550
DEBUG received : 0.55733
DEBUG estimated : 0.65369
DEBUG received : 0.55733
DEBUG estimated : 0.65187
DEBUG received : 0.55733
DEBUG estimated : 0.65006
DEBUG received : 0.55733
DEBUG estimated : 0.64824
DEBUG received : 0.55733
DEBUG estimated : 0.64643
DEBUG received : 0.55733
DEBUG estimated : 0.64461
DEBUG received : 0.55733
DEBUG estimated : 0.64280
DEBUG received : 0.55733
DEBUG estimated : 0.64098
DEBUG received : 0.55733
DEBUG estimated : 0.63917
DEBUG received : 0.55733
DEBUG estimated : 0.63735
DEBUG received : 0.55733
DEBUG estimated : 0.63554
DEBUG received : 0.55733
DEBUG estimated : 0.63372
DEBUG received : 0.55733
DEBUG estimated : 0.63191
DEBUG received : 0.55733
DEBUG estimated : 0.63009
DEBUG received : 0.55733
DEBUG estimated : 0.62828
DEBUG received : 0.55733
DEBUG estimated : 0.62646
DEBUG received : 0.55733
DEBUG estimated : 0.62465
DEBUG received : 0.55733
DEBUG estimated : 0.62283
DEBUG received : 0.55733
DEBUG estimated : 0.62102
DEBUG received : 0.55733
DEBUG estimated : 0.61920
DEBUG received : 0.55733
DEBUG estimated : 0.61739
DEBUG received : 0.55733
DEBUG estimated : 0.61557
DEBUG received : 0.55733
DEBUG estimated : 0.61376
DEBUG received : 0.55733
DEBUG estimated : 0.61194
DEBUG received : 0.55733
DEBUG estimated : 0.61013
DEBUG received : 0.55733
DEBUG estimated : 0.60831
DEBUG received : 0.55733
DEBUG estimated : 0.60650
DEBUG received : 0.55733
DEBUG estimated : 0.60469
DEBUG received : 0.55733
DEBUG estimated : 0.60287
DEBUG received : 0.55733
DEBUG estimated : 0.60106
DEBUG received : 0.55733
DEBUG estimated : 0.59924
DEBUG received : 0.55733
DEBUG estimated : 0.59743
DEBUG received : 0.55733
DEBUG estimated : 0.59561
DEBUG received : 0.55733
DEBUG estimated : 0.59380
DEBUG received : 0.55733
DEBUG estimated : 0.59198
DEBUG received : 0.55733
DEBUG estimated : 0.59017
DEBUG received : 0.55733
DEBUG estimated : 0.58835
DEBUG received : 0.55733
DEBUG estimated : 0.58654
DEBUG received : 0.55733
DEBUG estimated : 0.58472
DEBUG received : 0.55733
DEBUG estimated : 0.58291
DEBUG received : 0.55733
DEBUG estimated : 0.58109
DEBUG received : 0.55733
DEBUG estimated : 0.57928
DEBUG received : 0.55733
DEBUG estimated : 0.57746
DEBUG received : 0.55733
DEBUG estimated : 0.57565
DEBUG received : 0.55733
DEBUG estimated : 0.57383
DEBUG received : 0.55733
DEBUG estimated : 0.57202
DEBUG received : 0.55733
DEBUG estimated : 0.57020
DEBUG received : 0.55733
DEBUG estimated : 0.56839
DEBUG received : 0.55733
DEBUG estimated : 0.56657
DEBUG received : 0.55733
DEBUG estimated : 0.56476
DEBUG received : 0.55733
DEBUG estimated : 0.56294
DEBUG received : 0.55733
DEBUG estimated : 0.56113
DEBUG received : 0.55733
DEBUG estimated : 0.55931
DEBUG received : 0.55733
DEBUG estimated : 0.55750
DEBUG received : 0.55733
DEBUG estimated : 0.55569
DEBUG received : 0.55733
DEBUG estimated : 0.55387
DEBUG received : 0.55733
DEBUG estimated : 0.55206
DEBUG received : 0.55733
DEBUG estimated : 0.55024
DEBUG received : 0.55733
DEBUG estimated : 0.54843
DEBUG received : 0.55733
DEBUG estimated : 0.54661
DEBUG received : 0.55733
DEBUG estimated : 0.54480
DEBUG received : 0.55733
DEBUG estimated : 0.54298
DEBUG received : 0.55733
DEBUG estimated : 0.54117
DEBUG received : 0.55733
DEBUG estimated : 0.53935
DEBUG received : 0.55733
DEBUG estimated : 0.53754
DEBUG received : 0.55733
DEBUG estimated : 0.53572
DEBUG received : 0.55733
DEBUG estimated : 0.53391
DEBUG received : 0.55733
DEBUG estimated : 0.53209
DEBUG received : 0.55733
DEBUG estimated : 0.53028
DEBUG received : 0.55733
DEBUG estimated : 0.52846
DEBUG received : 0.55733
DEBUG estimated : 0.52665
DEBUG received : 0.55733
DEBUG estimated : 0.52483
DEBUG received : 0.55733
DEBUG estimated : 0.52302
DEBUG received : 0.55733
DEBUG estimated : 0.52120
DEBUG received : 0.55733
DEBUG estimated : 0.51939
DEBUG received : 0.55733
DEBUG estimated : 0.51757
DEBUG received : 0.55733
DEBUG estimated : 0.51576
DEBUG received : 0.55733
DEBUG estimated : 0.51394
DEBUG received : 0.55733
DEBUG estimated : 0.51213
DEBUG received : 0.55733
DEBUG estimated : 0.51031
DEBUG received : 0.55733
DEBUG estimated : 0.50850
DEBUG received : 0.55733
DEBUG estimated : 0.50669
DEBUG received : 0.55733
DEBUG estimated : 0.50487
DEBUG received : 0.55733
DEBUG estimated : 0.50306
DEBUG received : 0.55733
DEBUG estimated : 0.50124
DEBUG received : 0.55733
DEBUG estimated : 0.49943
DEBUG received : 0.55733
DEBUG estimated : 0.49976
DEBUG received : 0.55733
DEBUG estimated : 0.50009
DEBUG received : 0.55733
DEBUG estimated : 0.50043
DEBUG received : 0.55733
DEBUG estimated : 0.50076
DEBUG received : 0.55733
DEBUG estimated : 0.50109
DEBUG received : 0.55733
DEBUG estimated : 0.50143
DEBUG received : 0.55733
DEBUG estimated : 0.50176
DEBUG received : 0.55733
DEBUG estimated : 0.50209
DEBUG received : 0.55733
DEBUG estimated : 0.50243
DEBUG received : 0.55733
DEBUG estimated : 0.50276
DEBUG received : 0.55733
DEBUG estimated : 0.50309
DEBUG received : 0.55733
DEBUG estimated : 0.50343
DEBUG received : 0.55733
DEBUG estimated : 0.50376
DEBUG received : 0.55733
DEBUG estimated : 0.50409
DEBUG received : 0.55733
DEBUG estimated : 0.50624
DEBUG received : 0.55733
DEBUG estimated : 0.50839
DEBUG received : 0.55733
DEBUG estimated : 0.51054
DEBUG received : 0.55733
DEBUG estimated : 0.51269
DEBUG received : 0.55733
DEBUG estimated : 0.51483
DEBUG received : 0.55733
DEBUG estimated : 0.51698
DEBUG received : 0.55733
DEBUG estimated : 0.51913
DEBUG received : 0.55733
DEBUG estimated : 0.52128
DEBUG received : 0.55733
DEBUG estimated : 0.52343
DEBUG received : 0.55733
DEBUG estimated : 0.52557
DEBUG received : 0.55733
DEBUG estimated : 0.52772
DEBUG received : 0.55733
DEBUG estimated : 0.52987
DEBUG received : 0.55733
DEBUG estimated : 0.53202
DEBUG received : 0.55733
DEBUG estimated : 0.53417
DEBUG received : 0.55733
DEBUG estimated : 0.53631
DEBUG received : 0.55733
DEBUG estimated : 0.53846
DEBUG received : 0.55733
DEBUG estimated : 0.54061
DEBUG received : 0.55733
DEBUG estimated : 0.54276
DEBUG received : 0.55733
DEBUG estimated : 0.54491
DEBUG received : 0.55733
DEBUG estimated : 0.54706
DEBUG received : 0.55733
DEBUG estimated : 0.54920
DEBUG received : 0.55733
DEBUG estimated : 0.55135
DEBUG received : 0.55733
DEBUG estimated : 0.55350
DEBUG received : 0.55733
DEBUG estimated : 0.55565
DEBUG received : 0.55733
DEBUG estimated : 0.55780
DEBUG received : 0.55733
DEBUG estimated : 0.55994
DEBUG received : 0.55733
DEBUG estimated : 0.56209
DEBUG received : 0.55733
DEBUG estimated : 0.56424
DEBUG received : 0.55733
DEBUG estimated : 0.56639
DEBUG received : 0.55733
DEBUG estimated : 0.56854
DEBUG received : 0.55733
DEBUG estimated : 0.57069
DEBUG received : 0.55733
DEBUG estimated : 0.57283
DEBUG received : 0.55733
DEBUG estimated : 0.57498
DEBUG received : 0.55733
DEBUG estimated : 0.57713
DEBUG received : 0.55733
DEBUG estimated : 0.57928
DEBUG received : 0.55733
DEBUG estimated : 0.58143
DEBUG received : 0.55733
DEBUG estimated : 0.58357
DEBUG received : 0.55733
DEBUG estimated : 0.58572
DEBUG received : 0.55733
DEBUG estimated : 0.58787
DEBUG received : 0.55733
DEBUG estimated : 0.59002
DEBUG received : 0.55733
DEBUG estimated : 0.59217
DEBUG received : 0.55733
DEBUG estimated : 0.59431
DEBUG received : 0.55733
DEBUG estimated : 0.59646
DEBUG received : 0.55733
DEBUG estimated : 0.59861
DEBUG received : 0.55733
DEBUG estimated : 0.60076
DEBUG received : 0.55733
DEBUG estimated : 0.60291
DEBUG received : 0.55733
DEBUG estimated : 0.60506
DEBUG received : 0.55733
DEBUG estimated : 0.60720
DEBUG received : 0.55733
DEBUG estimated : 0.60935
DEBUG received : 0.55733
DEBUG estimated : 0.61150
DEBUG received : 0.55733
DEBUG estimated : 0.61365
DEBUG received : 0.55733
DEBUG estimated : 0.61580
DEBUG received : 0.55733
DEBUG estimated : 0.61794
DEBUG received : 0.55733
DEBUG estimated : 0.62009
DEBUG received : 0.55733
DEBUG estimated : 0.62224
DEBUG received : 0.55733
DEBUG estimated : 0.62439
DEBUG received : 0.55733
DEBUG estimated : 0.62654
DEBUG received : 0.55733
DEBUG estimated : 0.62869
DEBUG received : 0.55733
DEBUG estimated : 0.63083
DEBUG received : 0.55733
DEBUG estimated : 0.63298
DEBUG received : 0.55733
DEBUG estimated : 0.63513
DEBUG received : 0.55733
DEBUG estimated : 0.63728
DEBUG received : 0.55733
DEBUG estimated : 0.63943
DEBUG received : 0.55733
DEBUG estimated : 0.64157
DEBUG received : 0.55733
DEBUG estimated : 0.64372
DEBUG received : 0.55733
DEBUG estimated : 0.64587
DEBUG received : 0.55733
DEBUG estimated : 0.64802
DEBUG received : 0.55733
DEBUG estimated : 0.65017
DEBUG received : 0.55733
DEBUG estimated : 0.65231
DEBUG received : 0.55733
DEBUG estimated : 0.65446
DEBUG received : 0.55733
DEBUG estimated : 0.65661
DEBUG received : 0.55733
DEBUG estimated : 0.65876
DEBUG received : 0.55733
DEBUG estimated : 0.66091
DEBUG received : 0.55733
DEBUG estimated : 0.66306
DEBUG received : 0.55733
DEBUG estimated : 0.66520
DEBUG received : 0.55733
DEBUG estimated : 0.66735
DEBUG received : 0.55733
DEBUG estimated : 0.66950
DEBUG received : 0.55733
DEBUG estimated : 0.67165
DEBUG received : 0.55733
DEBUG estimated : 0.67380
DEBUG received : 0.55733
DEBUG estimated : 0.67594
DEBUG received : 0.55733
DEBUG estimated : 0.67809
DEBUG received : 0.55733
DEBUG estimated : 0.68024
DEBUG received : 0.55733
DEBUG estimated : 0.68239
DEBUG received : 0.55733
DEBUG estimated : 0.68454
DEBUG received : 0.55733
DEBUG estimated : 0.68669
DEBUG received : 0.55733
DEBUG estimated : 0.68883
DEBUG received : 0.55733
DEBUG estimated : 0.69098
DEBUG received : 0.55733
DEBUG estimated : 0.69313
DEBUG received : 0.55733
DEBUG estimated : 0.69528
DEBUG received : 0.55733
DEBUG estimated : 0.69743
DEBUG received : 0.55733
DEBUG estimated : 0.69957
DEBUG received : 0.55733
DEBUG estimated : 0.70172
DEBUG received : 0.55733
DEBUG estimated : 0.70387
DEBUG received : 0.55733
DEBUG estimated : 0.70602
DEBUG received : 0.55733
DEBUG estimated : 0.70817
DEBUG received : 0.55733
DEBUG estimated : 0.71031
DEBUG received : 0.55733
DEBUG estimated : 0.71246
DEBUG received : 0.55733
DEBUG estimated : 0.71461
DEBUG received : 0.55733
DEBUG estimated : 0.71676
DEBUG received : 0.55733
DEBUG estimated : 0.71891
DEBUG received : 0.55733
DEBUG estimated : 0.72106
DEBUG received : 0.55733
DEBUG estimated : 0.72320
DEBUG received : 0.55733
DEBUG estimated : 0.72535
DEBUG received : 0.55733
DEBUG estimated : 0.72750
DEBUG received : 0.55733
DEBUG estimated : 0.72965
DEBUG received : 0.55733
DEBUG estimated : 0.73180
DEBUG received : 0.55733
DEBUG estimated : 0.73394
DEBUG received : 0.55733
DEBUG estimated : 0.73609
DEBUG received : 0.55733
DEBUG estimated : 0.73824
DEBUG received : 0.55733
DEBUG estimated : 0.74039
DEBUG received : 0.55733
DEBUG estimated : 0.74254
DEBUG received : 0.55733
DEBUG estimated : 0.74469
DEBUG received : 0.55733
DEBUG estimated : 0.74683
DEBUG received : 0.55733
DEBUG estimated : 0.74898
DEBUG received : 0.55733
DEBUG estimated : 0.75113
DEBUG received : 0.55733
DEBUG estimated : 0.75328
DEBUG received : 0.55733
DEBUG estimated : 0.75543
DEBUG received : 0.55733
DEBUG estimated : 0.75757
DEBUG received : 0.55733
DEBUG estimated : 0.75972
DEBUG received : 0.55733
DEBUG estimated : 0.76187
DEBUG received : 0.55733
DEBUG estimated : 0.76402
DEBUG received : 0.55733
DEBUG estimated : 0.76617
DEBUG received : 0.55733
DEBUG estimated : 0.76831
DEBUG received : 0.55733
DEBUG estimated : 0.77046
DEBUG received : 0.55733
DEBUG estimated : 0.77261
DEBUG received : 0.55733
DEBUG estimated : 0.77476
DEBUG received : 0.55733
DEBUG estimated : 0.77691
DEBUG received : 0.55733
DEBUG estimated : 0.77906
DEBUG received : 0.55733
DEBUG estimated : 0.78120
DEBUG received : 0.55733
DEBUG estimated : 0.78335
DEBUG received : 0.55733
DEBUG estimated : 0.78550
DEBUG received : 0.55733
DEBUG estimated : 0.78765
DEBUG received : 0.55733
DEBUG estimated : 0.78980
DEBUG received : 0.55733
DEBUG estimated : 0.79194
DEBUG received : 0.55733
DEBUG estimated : 0.79409
DEBUG received : 0.55733
DEBUG estimated : 0.79624
DEBUG received : 0.55733
DEBUG estimated : 0.79839
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.80054
DEBUG received : 0.55733
DEBUG estimated : 0.79872
DEBUG received : 0.55733
DEBUG estimated : 0.79691
DEBUG received : 0.55733
DEBUG estimated : 0.79509
DEBUG received : 0.55733
DEBUG estimated : 0.79328
DEBUG received : 0.55733
DEBUG estimated : 0.79146
DEBUG received : 0.55733
DEBUG estimated : 0.78965
DEBUG received : 0.55733
DEBUG estimated : 0.78783
DEBUG received : 0.55733
DEBUG estimated : 0.78602
DEBUG received : 0.55733
DEBUG estimated : 0.78420
DEBUG received : 0.55733
DEBUG estimated : 0.78239
DEBUG received : 0.55733
DEBUG estimated : 0.78057
DEBUG received : 0.55733
DEBUG estimated : 0.77876
DEBUG received : 0.55733
DEBUG estimated : 0.77694
DEBUG received : 0.55733
DEBUG estimated : 0.77513
DEBUG received : 0.55733
DEBUG estimated : 0.77331
DEBUG received : 0.55733
DEBUG estimated : 0.77150
DEBUG received : 0.55733
DEBUG estimated : 0.76969
DEBUG received : 0.55733
DEBUG estimated : 0.76787
DEBUG received : 0.55733
DEBUG estimated : 0.76606
DEBUG received : 0.55733
DEBUG estimated : 0.76424
DEBUG received : 0.55733
DEBUG estimated : 0.76243
DEBUG received : 0.55733
DEBUG estimated : 0.76061
DEBUG received : 0.55733
DEBUG estimated : 0.75880
DEBUG received : 0.55733
DEBUG estimated : 0.75698
DEBUG received : 0.55733
DEBUG estimated : 0.75517
DEBUG received : 0.55733
DEBUG estimated : 0.75335
DEBUG received : 0.55733
DEBUG estimated : 0.75154
DEBUG received : 0.55733
DEBUG estimated : 0.74972
DEBUG received : 0.55733
DEBUG estimated : 0.74791
DEBUG received : 0.55733
DEBUG estimated : 0.74609
DEBUG received : 0.55733
DEBUG estimated : 0.74428
DEBUG received : 0.55733
DEBUG estimated : 0.74246
DEBUG received : 0.55733
DEBUG estimated : 0.74065
DEBUG received : 0.55733
DEBUG estimated : 0.73883
DEBUG received : 0.55733
DEBUG estimated : 0.73702
DEBUG received : 0.55733
DEBUG estimated : 0.73520
DEBUG received : 0.55733
DEBUG estimated : 0.73339
DEBUG received : 0.55733
DEBUG estimated : 0.73157
DEBUG received : 0.55733
DEBUG estimated : 0.72976
DEBUG received : 0.55733
DEBUG estimated : 0.72794
DEBUG received : 0.55733
DEBUG estimated : 0.72613
DEBUG received : 0.55733
DEBUG estimated : 0.72431
DEBUG received : 0.55733
DEBUG estimated : 0.72250
DEBUG received : 0.55733
DEBUG estimated : 0.72069
DEBUG received : 0.55733
DEBUG estimated : 0.71887
DEBUG received : 0.55733
DEBUG estimated : 0.71706
DEBUG received : 0.55733
DEBUG estimated : 0.71524
DEBUG received : 0.55733
DEBUG estimated : 0.71343
DEBUG received : 0.55733
DEBUG estimated : 0.71161
DEBUG received : 0.55733
DEBUG estimated : 0.70980
DEBUG received : 0.55733
DEBUG estimated : 0.70798
DEBUG received : 0.55733
DEBUG estimated : 0.70617
DEBUG received : 0.55733
DEBUG estimated : 0.70435
DEBUG received : 0.55733
DEBUG estimated : 0.70254
DEBUG received : 0.55733
DEBUG estimated : 0.70072
DEBUG received : 0.55733
DEBUG estimated : 0.69891
DEBUG received : 0.55733
DEBUG estimated : 0.69709
DEBUG received : 0.55733
DEBUG estimated : 0.69528
DEBUG received : 0.55733
DEBUG estimated : 0.69346
DEBUG received : 0.55733
DEBUG estimated : 0.69165
DEBUG received : 0.55733
DEBUG estimated : 0.68983
DEBUG received : 0.55733
DEBUG estimated : 0.68802
DEBUG received : 0.55733
DEBUG estimated : 0.68620
DEBUG received : 0.55733
DEBUG estimated : 0.68439
DEBUG received : 0.55733
DEBUG estimated : 0.68257
DEBUG received : 0.55733
DEBUG estimated : 0.68076
DEBUG received : 0.55733
DEBUG estimated : 0.67894
DEBUG received : 0.55733
DEBUG estimated : 0.67713
DEBUG received : 0.55733
DEBUG estimated : 0.67531
DEBUG received : 0.55733
DEBUG estimated : 0.67350
DEBUG received : 0.55733
DEBUG estimated : 0.67169
DEBUG received : 0.55733
DEBUG estimated : 0.66987
DEBUG received : 0.55733
DEBUG estimated : 0.66806
DEBUG received : 0.55733
DEBUG estimated : 0.66624
DEBUG received : 0.55733
DEBUG estimated : 0.66443
DEBUG received : 0.55733
DEBUG estimated : 0.66261
DEBUG received : 0.55733
DEBUG estimated : 0.66080
DEBUG received : 0.55733
DEBUG estimated : 0.65898
DEBUG received : 0.55733
DEBUG estimated : 0.65717
DEBUG received : 0.55733
DEBUG estimated : 0.65535
DEBUG received : 0.55733
DEBUG estimated : 0.65354
DEBUG received : 0.55733
DEBUG estimated : 0.65172
DEBUG received : 0.55733
DEBUG estimated : 0.64991
DEBUG received : 0.55733
DEBUG estimated : 0.64809
DEBUG received : 0.55733
DEBUG estimated : 0.64628
DEBUG received : 0.55733
DEBUG estimated : 0.64446
DEBUG received : 0.55733
DEBUG estimated : 0.64265
DEBUG received : 0.55733
DEBUG estimated : 0.64083
DEBUG received : 0.55733
DEBUG estimated : 0.63902
DEBUG received : 0.55733
DEBUG estimated : 0.63720
DEBUG received : 0.55733
DEBUG estimated : 0.63539
DEBUG received : 0.55733
DEBUG estimated : 0.63357
DEBUG received : 0.55733
DEBUG estimated : 0.63176
DEBUG received : 0.55733
DEBUG estimated : 0.62994
DEBUG received : 0.55733
DEBUG estimated : 0.62813
DEBUG received : 0.55733
DEBUG estimated : 0.62631
DEBUG received : 0.55733
DEBUG estimated : 0.62450
DEBUG received : 0.55733
DEBUG estimated : 0.62269
DEBUG received : 0.55733
DEBUG estimated : 0.62087
DEBUG received : 0.55733
DEBUG estimated : 0.61906
DEBUG received : 0.55733
DEBUG estimated : 0.61724
DEBUG received : 0.55733
DEBUG estimated : 0.61543
DEBUG received : 0.55733
DEBUG estimated : 0.61361
DEBUG received : 0.55733
DEBUG estimated : 0.61180
DEBUG received : 0.55733
DEBUG estimated : 0.60998
DEBUG received : 0.55733
DEBUG estimated : 0.60817
DEBUG received : 0.55733
DEBUG estimated : 0.60635
DEBUG received : 0.55733
DEBUG estimated : 0.60454
DEBUG received : 0.55733
DEBUG estimated : 0.60272
DEBUG received : 0.55733
DEBUG estimated : 0.60091
DEBUG received : 0.55733
DEBUG estimated : 0.59909
DEBUG received : 0.55733
DEBUG estimated : 0.59728
DEBUG received : 0.55733
DEBUG estimated : 0.59546
DEBUG received : 0.55733
DEBUG estimated : 0.59365
DEBUG received : 0.55733
DEBUG estimated : 0.59183
DEBUG received : 0.55733
DEBUG estimated : 0.59002
DEBUG received : 0.55733
DEBUG estimated : 0.58820
DEBUG received : 0.55733
DEBUG estimated : 0.58639
DEBUG received : 0.55733
DEBUG estimated : 0.58457
DEBUG received : 0.55733
DEBUG estimated : 0.58276
DEBUG received : 0.55733
DEBUG estimated : 0.58094
DEBUG received : 0.55733
DEBUG estimated : 0.57913
DEBUG received : 0.55733
DEBUG estimated : 0.57731
DEBUG received : 0.55733
DEBUG estimated : 0.57550
DEBUG received : 0.55733
DEBUG estimated : 0.57369
DEBUG received : 0.55733
DEBUG estimated : 0.57187
DEBUG received : 0.55733
DEBUG estimated : 0.57006
DEBUG received : 0.55733
DEBUG estimated : 0.56824
DEBUG received : 0.55733
DEBUG estimated : 0.56643
DEBUG received : 0.55733
DEBUG estimated : 0.56461
DEBUG received : 0.55733
DEBUG estimated : 0.56280
DEBUG received : 0.55733
DEBUG estimated : 0.56098
DEBUG received : 0.55733
DEBUG estimated : 0.55917
DEBUG received : 0.55733
DEBUG estimated : 0.55735
DEBUG received : 0.55733
DEBUG estimated : 0.55554
DEBUG received : 0.55733
DEBUG estimated : 0.55372
DEBUG received : 0.55733
DEBUG estimated : 0.55191
DEBUG received : 0.55733
DEBUG estimated : 0.55009
DEBUG received : 0.55733
DEBUG estimated : 0.54828
DEBUG received : 0.55733
DEBUG estimated : 0.54646
DEBUG received : 0.55733
DEBUG estimated : 0.54465
DEBUG received : 0.55733
DEBUG estimated : 0.54283
DEBUG received : 0.55733
DEBUG estimated : 0.54102
DEBUG received : 0.55733
DEBUG estimated : 0.53920
DEBUG received : 0.55733
DEBUG estimated : 0.53739
DEBUG received : 0.55733
DEBUG estimated : 0.53557
DEBUG received : 0.55733
DEBUG estimated : 0.53376
DEBUG received : 0.55733
DEBUG estimated : 0.53194
DEBUG received : 0.55733
DEBUG estimated : 0.53013
DEBUG received : 0.55733
DEBUG estimated : 0.52831
DEBUG received : 0.55733
DEBUG estimated : 0.52650
DEBUG received : 0.55733
DEBUG estimated : 0.52469
DEBUG received : 0.55733
DEBUG estimated : 0.52287
DEBUG received : 0.55733
DEBUG estimated : 0.52106
DEBUG received : 0.55733
DEBUG estimated : 0.51924
DEBUG received : 0.55733
DEBUG estimated : 0.51743
DEBUG received : 0.55733
DEBUG estimated : 0.51561
DEBUG received : 0.55733
DEBUG estimated : 0.51380
DEBUG received : 0.55733
DEBUG estimated : 0.51198
DEBUG received : 0.55733
DEBUG estimated : 0.51017
DEBUG received : 0.55733
DEBUG estimated : 0.50835
DEBUG received : 0.55733
DEBUG estimated : 0.50654
DEBUG received : 0.55733
DEBUG estimated : 0.50472
DEBUG received : 0.55733
DEBUG estimated : 0.50291
DEBUG received : 0.55733
DEBUG estimated : 0.50109
DEBUG received : 0.55733
DEBUG estimated : 0.49928
DEBUG received : 0.55733
DEBUG estimated : 0.49961
DEBUG received : 0.55733
DEBUG estimated : 0.49994
DEBUG received : 0.55733
DEBUG estimated : 0.50028
DEBUG received : 0.55733
DEBUG estimated : 0.50061
DEBUG received : 0.55733
DEBUG estimated : 0.50094
DEBUG received : 0.55733
DEBUG estimated : 0.50128
DEBUG received : 0.55733
DEBUG estimated : 0.50161
DEBUG received : 0.55733
DEBUG estimated : 0.50194
DEBUG received : 0.55733
DEBUG estimated : 0.50228
DEBUG received : 0.55733
DEBUG estimated : 0.50261
DEBUG received : 0.55733
DEBUG estimated : 0.50294
DEBUG received : 0.55733
DEBUG estimated : 0.50328
DEBUG received : 0.55733
DEBUG estimated : 0.50361
DEBUG received : 0.55733
DEBUG estimated : 0.50394
DEBUG received : 0.55733
DEBUG estimated : 0.50428
DEBUG received : 0.55733
DEBUG estimated : 0.50461
DEBUG received : 0.55733
DEBUG estimated : 0.50676
DEBUG received : 0.55733
DEBUG estimated : 0.50891
DEBUG received : 0.55733
DEBUG estimated : 0.51106
DEBUG received : 0.55733
DEBUG estimated : 0.51320
DEBUG received : 0.55733
DEBUG estimated : 0.51535
DEBUG received : 0.55733
DEBUG estimated : 0.51750
DEBUG received : 0.55733
DEBUG estimated : 0.51965
DEBUG received : 0.55733
DEBUG estimated : 0.52180
DEBUG received : 0.55733
DEBUG estimated : 0.52394
DEBUG received : 0.55733
DEBUG estimated : 0.52609
DEBUG received : 0.55733
DEBUG estimated : 0.52824
DEBUG received : 0.55733
DEBUG estimated : 0.53039
DEBUG received : 0.55733
DEBUG estimated : 0.53254
DEBUG received : 0.55733
DEBUG estimated : 0.53469
DEBUG received : 0.55733
DEBUG estimated : 0.53683
DEBUG received : 0.55733
DEBUG estimated : 0.53898
DEBUG received : 0.55733
DEBUG estimated : 0.54113
DEBUG received : 0.55733
DEBUG estimated : 0.54328
DEBUG received : 0.55733
DEBUG estimated : 0.54543
DEBUG received : 0.55733
DEBUG estimated : 0.54757
DEBUG received : 0.55733
